Epoch 1/10, Train Loss: 0.3560, Train Accuracy: 86.52%, Val Loss: 0.4411, Val Accuracy: 98.87%
Epoch 2/10, Train Loss: 0.0694, Train Accuracy: 98.21%, Val Loss: 0.5518, Val Accuracy: 65.41%
Epoch 3/10, Train Loss: 0.0251, Train Accuracy: 99.62%, Val Loss: 0.2414, Val Accuracy: 96.62%
Epoch 4/10, Train Loss: 0.0151, Train Accuracy: 99.62%, Val Loss: 0.1942, Val Accuracy: 98.12%
Epoch 5/10, Train Loss: 0.0099, Train Accuracy: 99.81%, Val Loss: 0.1088, Val Accuracy: 97.74%
Epoch 6/10, Train Loss: 0.0047, Train Accuracy: 100.00%, Val Loss: 0.0654, Val Accuracy: 98.50%
Epoch 7/10, Train Loss: 0.0056, Train Accuracy: 100.00%, Val Loss: 0.0562, Val Accuracy: 98.50%
Epoch 8/10, Train Loss: 0.0035, Train Accuracy: 100.00%, Val Loss: 0.0637, Val Accuracy: 98.50%
Epoch 9/10, Train Loss: 0.0029, Train Accuracy: 100.00%, Val Loss: 0.0601, Val Accuracy: 98.50%
Epoch 10/10, Train Loss: 0.0253, Train Accuracy: 99.34%, Val Loss: 0.8753, Val Accuracy: 59.77%


Training with Learning Rate: 0.0001, Batch Size: 64, Optimizer: SGD
Epoch 1/10, Train Loss: 0.9055, Train Accuracy: 60.41%, Val Loss: 0.9636, Val Accuracy: 56.77%
Epoch 2/10, Train Loss: 0.6059, Train Accuracy: 84.26%, Val Loss: 0.8945, Val Accuracy: 34.96%
Epoch 3/10, Train Loss: 0.4534, Train Accuracy: 90.39%, Val Loss: 0.7758, Val Accuracy: 58.27%
Epoch 4/10, Train Loss: 0.3593, Train Accuracy: 92.37%, Val Loss: 0.8502, Val Accuracy: 58.27%
Epoch 5/10, Train Loss: 0.3017, Train Accuracy: 93.50%, Val Loss: 0.6286, Val Accuracy: 62.03%
Epoch 6/10, Train Loss: 0.2607, Train Accuracy: 94.53%, Val Loss: 0.5717, Val Accuracy: 62.03%
Epoch 7/10, Train Loss: 0.2353, Train Accuracy: 94.91%, Val Loss: 0.5040, Val Accuracy: 94.74%
Epoch 8/10, Train Loss: 0.2076, Train Accuracy: 95.85%, Val Loss: 0.3893, Val Accuracy: 95.86%
Epoch 9/10, Train Loss: 0.1955, Train Accuracy: 96.23%, Val Loss: 0.7393, Val Accuracy: 61.65%
Epoch 10/10, Train Loss: 0.1633, Train Accuracy: 96.89%, Val Loss: 0.6805, Val Accuracy: 65.04%


Best Hyperparameters: {'learning_rate': 0.001, 'batch_size': 32, 'optimizer': 'SGD'}
Best Validation Accuracy: 98.87%
